sell_closed,sell_opened,market,units_sold,sell_price,sell_commission,units_bought,buy_price,buy_commission,profit
2017-10-14T07:05:59.26,2017-10-14T07:05:03.383,BTC-SNGLS,6451.61290322,3.162e-05,0.00050999,6451.61290322,3.091e-05,0.00049859,0.0035584500000000185
2017-10-14T06:05:03.06,2017-10-14T06:05:02.87,BTC-SLS,65.56280753,0.00314336,0.00051522,65.56280753,0.00300075,0.00049176,0.008343559999999972
2017-10-14T05:16:33.44,2017-10-14T03:05:03.423,BTC-GBG,8193.36337566,2.488e-05,0.00050983,8193.36337566,2.438e-05,0.00049942,0.003146769999999993
2017-10-14T04:47:55.257,2017-10-14T02:05:03.627,BTC-VRM,316.63104567,0.00064427,0.00050999,316.63104567,0.00062911,0.00049794,0.003793340000000006
2017-10-14T03:43:36.46,2017-10-14T00:05:02.67,BTC-INCNT,3634.38124659,5.612e-05,0.00050999,3634.38124659,5.502e-05,0.00049994,0.003008990000000017
2017-10-13T23:05:04.05,2017-10-13T23:05:03.83,BTC-RBY,385.36387984,0.00053109,0.00051165,385.36387984,0.00051898,0.00049999,0.0036554599999999993
2017-10-12T13:33:04.2,2017-10-03T20:05:01.15,BTC-BCY,1408.45070423,7.454e-05,0.0002625,1408.45070423,7.099e-05,0.00024999,0.004487779999999997
2017-10-13T19:44:40.56,2017-10-01T15:05:04.627,BTC-AEON,301.20481927,,0.0,301.20481927,0.00082999,0.00062498,-0.25062305
2017-10-13T19:44:40.37,2017-10-01T14:05:08.65,BTC-AGRS,2678.95413631,,0.0,2678.95413631,9.038e-05,0.00060531,-0.24274906
2017-10-01T14:03:13.3,2017-09-30T22:05:04.01,BTC-AEON,342.60655063,0.00076617,0.00065623,342.60655063,0.00072969,0.00062499,0.011217069999999996
2017-09-30T21:42:39.107,2017-09-30T21:05:02.963,BTC-AEON,370.91437812,0.0007077,0.00065624,370.91437812,0.00067038,0.00062159,0.01256762000000003
2017-10-13T19:44:40.217,2017-09-30T20:05:02.02,BTC-XCP,88.33922261,,0.0,88.33922261,0.00282388,0.00062357,-0.25008356
2017-09-30T20:05:02.177,2017-09-30T20:05:01.77,BTC-AEON,414.59369817,0.00066454,0.00068878,414.59369817,0.00060299,0.00062499,0.0242039
2017-10-13T19:44:39.98,2017-09-30T19:05:14.527,BTC-XST,3446.37441412,,0.0,3446.37441412,7.201e-05,0.00062047,-0.24881348
2017-10-01T12:13:48.193,2017-09-30T17:05:09.503,BTC-MEME,3599.71202304,7.291e-05,0.00065621,3599.71202304,6.904e-05,0.00062129,0.012679980000000007
2017-09-30T19:31:38.057,2017-09-30T13:10:14.413,BTC-XCP,95.15254856,0.00275871,0.00065619,95.15254856,0.00260409,0.00061943,0.013437159999999976
2017-09-30T16:35:42.33,2017-09-30T13:10:08.507,BTC-AEON,446.46046146,0.00058794,0.00065623,446.46046146,0.0005519,0.00061598,0.014821520000000032
2017-10-13T19:44:39.433,2017-09-30T12:05:02.113,BTC-BTCD,6.98324022,,0.0,6.98324022,0.03579988,0.00062499,-0.25062422
2017-09-30T11:17:19.733,2017-09-30T11:05:06.357,BTC-BTCD,10.0,0.02625,0.00065625,10.0,0.02480215,0.00061998,0.013202190000000003
2017-10-13T19:44:39.31,2017-09-30T10:05:07.56,BTC-PTC,23277.4674115,,0.0,23277.4674115,1.059e-05,0.00061626,-0.24712662000000002
2017-09-30T12:35:06.77,2017-09-30T10:05:04.36,BTC-AEON,490.19607843,0.00053549,0.00065621,490.19607843,0.00050999,0.00062499,0.011218790000000034
2017-10-13T19:44:39.2,2017-09-29T19:05:02.16,BTC-GCR,18115.942029,,0.0,18115.942029,1.366e-05,0.00061886,-0.24818242
2017-09-30T18:16:22.547,2017-09-29T18:05:03.77,BTC-DTB,1824.95072633,0.00014382,0.00065619,1824.95072633,0.00013697,0.00062491,0.01123008999999997
2017-09-29T18:33:27.957,2017-09-29T17:05:01.61,BTC-FUN,34530.3867403,7.59e-06,0.00065606,34530.3867403,7.22e-06,0.00062387,0.011591010000000013
2017-10-13T19:44:39.09,2017-09-29T16:05:01.713,BTC-EGC,3472.22222222,,0.0,3472.22222222,7.113e-05,0.00061753,-0.24763141
2017-10-13T19:44:38.95,2017-09-29T14:05:10.69,BTC-GAM,71.23521869,,0.0,71.23521869,0.00350949,0.00062499,-0.25062494
2017-10-13T19:44:38.827,2017-09-29T13:05:05.17,BTC-PINK,38819.8757764,,0.0,38819.8757764,6.43e-06,0.000625,-0.250625
2017-09-29T15:17:55.723,2017-09-29T12:05:02.37,BTC-BAY,30156.8154403,8.69e-06,0.0006559,30156.8154403,8.27e-06,0.00062386,0.011522650000000023
2017-09-29T13:24:50.45,2017-09-29T04:05:02.17,BTC-VTR,3980.25792071,6.594e-05,0.00065624,3980.25792071,6.278e-05,0.00062476,0.011305500000000024
2017-10-13T19:44:38.56,2017-09-29T04:05:01.95,BTC-GCR,16891.8918919,,0.0,16891.8918919,1.479e-05,0.00062497,-0.25061795
2017-09-30T19:26:50.773,2017-09-29T03:05:04.223,BTC-XCP,95.45372975,0.00275001,0.00065624,95.45372975,0.00260655,0.00062195,0.012415800000000032
2017-09-29T11:19:27.22,2017-09-29T01:05:05.463,BTC-KORE,199.68529597,0.00131455,0.00065623,199.68529597,0.00124179,0.00061991,0.013254199999999994
2017-09-29T17:17:21.133,2017-09-29T01:05:04.98,BTC-AEON,685.11921074,0.00038313,0.00065624,685.11921074,0.00036157,0.00061926,0.013501430000000009
2017-10-13T19:44:38.403,2017-09-29T00:05:06.94,BTC-TRUST,5565.44968833,,0.0,5565.44968833,4.49e-05,0.0006248,-0.25055977
2017-09-29T03:49:54.403,2017-09-29T00:20:04.513,BTC-VTR,4205.92193809,6.24e-05,0.00065622,4205.92193809,5.943e-05,0.00062497,0.01121040000000001
2017-09-29T12:15:34.69,2017-09-28T23:05:04.577,BTC-FUN,39001.5600624,6.72e-06,0.0006562,39001.5600624,6.4e-06,0.00062477,0.01128752999999999
2017-09-29T02:51:15.303,2017-09-28T23:05:04.14,BTC-MEME,3621.61379111,7.247e-05,0.00065623,3621.61379111,6.864e-05,0.00062146,0.01262445000000001
2017-09-28T22:26:58.313,2017-09-28T22:05:03.667,BTC-TRUST,4906.77134446,4.278e-05,0.0005249,4906.77134446,4.064e-05,0.00049859,0.009495770000000014
2017-10-13T19:44:38.263,2017-09-28T22:05:03.947,BTC-NAV,824.2664029,,0.0,824.2664029,0.00024263,0.00049997,-0.20049377
2017-09-28T21:52:26.247,2017-09-28T21:05:04.87,BTC-DCT,1154.06809002,0.00018195,0.00052498,1154.06809002,0.00017145,0.00049467,0.011098930000000007
2017-09-29T07:01:10.84,2017-09-28T21:05:04.073,BTC-BAY,28571.4285714,7.34e-06,0.00052499,28571.4285714,6.99e-06,0.00049999,0.008975010000000005
2017-10-13T19:44:38.107,2017-09-28T19:05:03.683,BTC-INFX,930.44894161,,0.0,930.44894161,0.00021494,0.00049999,-0.20049997
2017-09-28T18:29:20.103,2017-09-28T18:05:01.363,BTC-BYC,1199.11265663,0.00017511,0.00052495,1199.11265663,0.00016678,0.00049997,0.008963700000000019
2017-10-13T19:44:37.967,2017-09-28T18:05:00.71,BTC-LUN,77.51937984,,0.0,77.51937984,0.00257282,0.00049856,-0.19994273
2017-09-29T02:52:06.29,2017-09-28T17:05:01.03,BTC-MEME,2847.38041002,7.374e-05,0.00052498,2847.38041002,7.023e-05,0.00049999,0.008969339999999992
2017-10-13T19:44:37.903,2017-09-28T17:05:00.83,BTC-DOPE,17841.2132025,,0.0,17841.2132025,1.118e-05,0.00049907,-0.20013411
2017-10-13T19:44:37.78,2017-09-28T16:05:04.3,BTC-GAME,329.48929159,,0.0,329.48929159,0.00060682,0.00049984,-0.20044066
2017-09-29T16:13:54.81,2017-09-28T16:05:02.8,BTC-STEEM,571.42857142,0.00036749,0.00052499,571.42857142,0.00034999,0.00049998,0.00897756999999999
2017-10-13T19:44:37.62,2017-09-28T15:05:01.65,BTC-EMC2,5665.7223796,,0.0,5665.7223796,3.529e-05,0.00049999,-0.20049998
2017-09-28T15:59:54.83,2017-09-28T15:05:00.917,BTC-MEME,3278.68852459,6.404e-05,0.00052499,3278.68852459,6.094e-05,0.00049952,0.009158050000000001
2017-09-29T00:50:29.01,2017-09-28T14:05:02.7,BTC-AGRS,2048.55065041,0.0001025,0.00052499,2048.55065041,9.745e-05,0.00049911,0.00932232999999999
2017-10-13T19:44:37.34,2017-09-28T14:05:02.31,BTC-GUP,3976.14314115,,0.0,3976.14314115,5.029e-05,0.00049997,-0.20048991
2017-10-13T19:44:37.2,2017-09-28T13:05:02.98,BTC-TRUST,4255.31914894,,0.0,4255.31914894,4.697e-05,0.00049969,-0.2003836
2017-09-28T14:08:36.03,2017-09-28T13:05:04.15,BTC-EMC2,6297.22921914,3.333e-05,0.00052486,6297.22921914,3.152e-05,0.00049626,0.010415530000000006
2017-09-28T12:21:47.517,2017-09-28T12:05:01.027,BTC-TRUST,4887.58553275,4.295e-05,0.00052492,4887.58553275,4e-05,0.00048876,0.013449139999999998
2017-09-28T14:10:25.563,2017-09-28T12:05:01.417,BTC-MEME,4014.4520273,5.23e-05,0.00052498,4014.4520273,4.968e-05,0.0004986,0.009523969999999993
2017-09-28T21:13:56.023,2017-09-28T11:05:03.207,BTC-VIA,681.01334786,0.00030835,0.00052497,681.01334786,0.00029367,0.00049998,0.008975449999999968
2017-09-28T13:14:27.413,2017-09-28T10:05:02.453,BTC-KORE,174.51702413,0.00120331,0.00052499,174.51702413,0.00113931,0.00049705,0.010148729999999995
2017-09-28T15:20:06.823,2017-09-28T10:05:02.187,BTC-EDG,857.26532361,0.00024495,0.00052498,857.26532361,0.00023329,0.00049999,0.00897075
2017-09-28T21:24:54.797,2017-09-28T09:05:02.413,BTC-NAV,854.95661095,0.00024561,0.00052496,854.95661095,0.00023391,0.00049997,0.00897804000000002
2017-10-01T16:20:29.8,2017-09-28T09:05:03.993,BTC-XVC,1552.91559904,0.00013521,0.00052496,1552.91559904,0.00012878,0.00049998,0.008966819999999986
2017-09-28T08:51:31.673,2017-09-28T08:05:04.877,BTC-ARDR,4774.40916687,4.397e-05,0.00052494,4774.40916687,4.188e-05,0.0005,0.008953569999999994
2017-09-28T12:33:41.26,2017-09-28T08:05:04.08,BTC-EMC2,6958.94224078,3.016e-05,0.00052487,6958.94224078,2.873e-05,0.0004999,0.008960879999999977
